a-abook-refused	A	abook	c-cli	l0c	sha256:6c7d19e12fd5114162d2ab38830546bb51fcab0c30332a61ad4cf894b524ec39	campaign.sh bh2 abook refused	e12c7952beea56c9956350850db404bc24893fd52ebfd84587ecbf7d97364a03	a-abook-refused/report.json	0	2b93fc8b9db512a7db0e4543ae431d7c24b5d330babb056c5af679d082c3761c
a-khal-import	A	khal	python-cli	l0c	sha256:6c7d19e12fd5114162d2ab38830546bb51fcab0c30332a61ad4cf894b524ec39	campaign.sh bh3 khal import	12619d7d73cdfc4f38b5a722dbacf8def7afb0fc68064434323a6dad959f1bfe	a-khal-import/report.json	0	0c3cc369fb26ca81cfa2f7e09760ddcdc27778508b83a80f737535be3025696d
a-khal-update	A	khal	python-cli	l0c	sha256:6c7d19e12fd5114162d2ab38830546bb51fcab0c30332a61ad4cf894b524ec39	campaign.sh bh3 khal update	12619d7d73cdfc4f38b5a722dbacf8def7afb0fc68064434323a6dad959f1bfe	a-khal-update/report.json	0	e5ea5f174a0e8dc9e122b6e2bd7539cca0916a8219f36a0d9f035f8af569916b
a-khal-new	A	khal	python-cli	l0c	sha256:6c7d19e12fd5114162d2ab38830546bb51fcab0c30332a61ad4cf894b524ec39	campaign.sh bh3 khal new	12619d7d73cdfc4f38b5a722dbacf8def7afb0fc68064434323a6dad959f1bfe	a-khal-new/report.json	0	81dc0a1398aa3e91fcfd5c6f612aff43af97fd66274565bb40c4718ec61aed4e
a-buku-add	A	buku	python-sqlite	l0c	sha256:e3f017b06c2900958cc383f9b35a9ea7f00a57b8aba67e8b8457ff2361418250	assisted.sh buku	2d8154dc0ba9e877c0d2221e0fa80fc76f52870a77c1c6b3c903f30a7ac34575	a-buku-add/report.json	1	f7819f27180ced972b8309fcba436f70e4d2641ebb901adadd930abc8fdaf259
a-calcurse-purge	A	calcurse	c-cli	l0c	sha256:e3f017b06c2900958cc383f9b35a9ea7f00a57b8aba67e8b8457ff2361418250	assisted.sh calcurse	5ad1038e18f00af4c9c77e434fa793a6b530b0a1bd18b840d373b5691fbeaf27	a-calcurse-purge/report.json	1	7f18c84c9806b567f187f78e92e1dbc98ee7291ac139a23720fcc4a8951bd5cc
a-devtodo-remove	A	devtodo	cxx-cli	l0c	sha256:e3f017b06c2900958cc383f9b35a9ea7f00a57b8aba67e8b8457ff2361418250	assisted.sh devtodo	a1e86ff0fd05e026887017359e7a7bbcde6e6189814e0b9a7af6152185f3eeff	a-devtodo-remove/report.json	1	3c0d9606ce53644b50a3ebdfcf294cac9fa7560df99bd47d1a5a2da196b36bd0
a-stow-unfold	A	stow	perl-cli	l0c	sha256:e3f017b06c2900958cc383f9b35a9ea7f00a57b8aba67e8b8457ff2361418250	assisted.sh stow	23b7c53b1a2d3a66178ca6584b7ca13c58a3525b6baecf0026e88693e0adfd0e	a-stow-unfold/report.json	1	a72ae09bd73e0d4c12b07b313c7502e423cb5647583e387d25a0eb3ed93d4d0b
a-watson-add	A	watson	python-cli	l0c	sha256:ecc091df6cfff95a7d6784a576276658e188ca0512c8bab18f4aa672efde6b9f	watson.sh watson	d10e06244f72b54ef15d8cd9c78159bdd74b21d9d90cc835187a26ad8b21d9b2	a-watson-add/report.json	2	82f833658a1d001f903d171b368999516e5e1f34c9aa339f99d0f6b3fe05d101
a-timew-a	A	timewarrior	c-cpp-cli	l0	sha256:ecc091df6cfff95a7d6784a576276658e188ca0512c8bab18f4aa672efde6b9f	dogfood.sh timew	418d4238c98cff70ce2f77bffcc6217699337838837242b2dd81590e7e901411	inv-timew/run/a/report.json	0	d3c560b8fe7f5b18134c5f9499295f5d9f232a315e5689d326f76f073718cd2b
a-timew-b	A	timewarrior	c-cpp-cli	l0c	sha256:ecc091df6cfff95a7d6784a576276658e188ca0512c8bab18f4aa672efde6b9f	dogfood.sh timew	418d4238c98cff70ce2f77bffcc6217699337838837242b2dd81590e7e901411	inv-timew/run/b/report.json	0	c0902ccbf7bf3894a3df96c6f82730920f1372fbd1f5673cbdf74b7c915aee63
a-todoman-a	A	todoman	python-cli	l0	sha256:ecc091df6cfff95a7d6784a576276658e188ca0512c8bab18f4aa672efde6b9f	dogfood.sh todoman	2ae92db23b033bea41ae013f2e3422fea686135695aece664b8f3d3573e7513d	inv-todoman/run/a/report.json	0	a45d28133ecaa07b29501a153185f02eda8fbabf2a36ceae2ab967f9934b184d
a-todoman-b	A	todoman	python-cli	l0c	sha256:ecc091df6cfff95a7d6784a576276658e188ca0512c8bab18f4aa672efde6b9f	dogfood.sh todoman	2ae92db23b033bea41ae013f2e3422fea686135695aece664b8f3d3573e7513d	inv-todoman/run/b/report.json	0	b1cb95dc10aac1a0c52952005369e8a587746be336310cde37c4f747af45c384
a-hg-commit	A	hg	dvcs-transactional	l0c	sha256:2776e6bf02bcf92146ac06ed9961069190065257d1937c7fd06bc683f2665486	cohort.sh cohort2 hg-r4	b56bf7e593f0c78f07f251144df86d5002fcc78cd9527b24c4e06445f547360f	a-hg-commit/report.json	1	dc740aa6542af70ba69462c6cdbda1fcea08359a488f922f58602b76d9a1505d
a-borg-create	A	borg	dedup-backup-repo	l0c	sha256:2776e6bf02bcf92146ac06ed9961069190065257d1937c7fd06bc683f2665486	cohort.sh cohort2 borg-r3	7a53b97e7c409e930ba621899c4cf5733426c367bd2e0b3630467ff9149de499	a-borg-create/report.json	1	11e63ac126fceb3c64933a7a1f71adc4a88d472e8b464b49b0ac4501a3f5393a
a-black-format	A	black	python-inplace-formatter	l0c	sha256:a2166cbd16795f503eed4aa1756e822bba9a0b62d391f011b8f4f398a5dca380	cohort.sh cohort3 black	39d294015351a209452c927487b312a2c016c42a127ccc4dd333cf7221eae8b2	a-black-format/report.json	1	222dada5f989957e291e4512b1dd3bf2115ab981037c91b2f660695951db58d3
a-papis-add	A	papis	python-library-store	l0c	sha256:a2166cbd16795f503eed4aa1756e822bba9a0b62d391f011b8f4f398a5dca380	cohort.sh cohort3 papis	812126301a923446985454bcbf02e0fbf98e144d29a318229668cd6458c5dd25	a-papis-add/report.json	0	2ad5eff67d01112a103065f3c205a018fe7c8496b6405585937acd3737e6f840
a-poetry-add	A	poetry	python-manifest-lock	l0c	sha256:a2166cbd16795f503eed4aa1756e822bba9a0b62d391f011b8f4f398a5dca380	cohort.sh cohort3 poetry	db969cbd2b1058a87a1a57525c6c68826ab3f1d0544fc392e0b8c8ad35493a8d	a-poetry-add/report.json	1	de7fe2520c693aa46bc9f5bca04e2ec109d9ce8bd881dd98fc01840c67ca19f4
a-poetry-version	A	poetry	python-manifest-lock	l0c	sha256:a2166cbd16795f503eed4aa1756e822bba9a0b62d391f011b8f4f398a5dca380	cohort.sh cohort3 poetry-r2	7ce1e7c52686047882c83aea852866b5a1fcc79c85c694b71a0b0e121da48661	a-poetry-version/report.json	1	b13b011f1a838ebcb5ec18265de963cff3718c21cc2078a16705e0a92c2fc90a
a-rustfmt-format	A	rustfmt	rust-inplace-formatter	l0c	sha256:a2166cbd16795f503eed4aa1756e822bba9a0b62d391f011b8f4f398a5dca380	cohort.sh cohort3 rustfmt	7ed062a9d6a83773b28ed09773bbdb8c38db1b9da03813c65dbbb10cb65abe11	a-rustfmt-format/report.json	1	2490a66fea3e7fb1a469de2ccea40baca35d51933438942a0d579874f99bea16
a-himalaya-copy	A	himalaya	rust-maildir-client	l0c	sha256:a55234cd430993eebc682f02677cc5be3455f4306481025c11ab730d792798f4	cohort.sh cohort4 himalaya-r2	3127ace0b457d572c74c214cb7fa71317d4d9f1ce788a2df350da2dbb90127e3	a-himalaya-copy/report.json	2	e944e22b42889b63a57f391a639b0365f9ecc1a64335c068b617f2146bf0d0e5
